No,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,label,score
328,Tue Oct 31 14:17:57 +0000 2023,1719358046865117617,"gojek buat ride, grab buat jajan wkwkwkw",0,0,0,0,in,1041571588871577600,1719358046865117617,agustdjaktim,https://twitter.com/agustdjaktim/status/1719358046865117617,neutral,0.9995684027671814
329,Tue Oct 31 14:17:42 +0000 2023,1719357985653490008,perasaan dulu tujuan bikin gojek supaya ga perlu nego deh kl naik ojek lah kok balik lagi 😭,0,0,0,1,in,867872543448866816,1719357985653490008,pasrahgue,https://twitter.com/pasrahgue/status/1719357985653490008,negative,0.9940510392189026
330,Tue Oct 31 14:17:33 +0000 2023,1719357947732783139,"Kayak.. sbg user gw udah well-aware tarif Gojek even sblm plan perjalanan gw, buat daily commuting pun dah hafal, rasa2nya gaperlu dimurahin lagi sih, yang skrg sudah cukup makes sense untuk gw",0,0,0,0,in,1394152671204974593,1719357721458389076,nujabyes,https://twitter.com/nujabyes/status/1719357947732783139,negative,0.937475323677063
331,Tue Oct 31 14:16:39 +0000 2023,1719357721458389076,"Sebagai pengguna Gojek daily, menurut gue ini unnecessary sih🥲",0,1,0,0,in,1394152671204974593,1719357721458389076,nujabyes,https://twitter.com/nujabyes/status/1719357721458389076,neutral,0.9996166229248047
332,Tue Oct 31 14:15:20 +0000 2023,1719357390938878292,💌 sumimasen gojek desu @awai_hana @bucinperak @clovermoon12_ @eufthanasia @bucchinragi @tenchin2215 @Idiaganteng123 @NikishimaKumiko @sunflowersade @mrs_ashengrotto @ajisainogensou @theatressical @featheryflower @pageof_swords @BlueMintKiss @chikibundar @lunaerescent @trauppola,0,1,0,1,in,1221799951472066560,1719356547397235157,rainindrizzlin,https://twitter.com/rainindrizzlin/status/1719357390938878292,neutral,0.9624871611595154
333,Tue Oct 31 14:15:20 +0000 2023,1719357388413952382,"Pdhl sebenarnya konsep gojek/uber itu kan dulu sbg side hustle ya, kek, aku mau pulang kerja sekalian nganter penumpang yg searah. Skg malah dijadikan easy way out sama gov untuk penambahan lowker.",0,0,0,0,in,1042686234596859904,1719357388413952382,c4cao,https://twitter.com/c4cao/status/1719357388413952382,negative,0.8489314317703247
334,Tue Oct 31 14:15:17 +0000 2023,1719357378100162731,Asik jadi abg gojek bintang 5.,0,0,0,0,in,2758652249,1719357378100162731,SavedRiki,https://twitter.com/SavedRiki/status/1719357378100162731,neutral,0.9871337413787842
335,Tue Oct 31 14:14:22 +0000 2023,1719357144917762257,diajak ngobrol sm bpk gojek tp gue budeg jd cmn iya iya doang😭😭,0,0,0,0,in,1940947952,1719357144917762257,loveischeol,https://twitter.com/loveischeol/status/1719357144917762257,neutral,0.9990812540054321
336,Tue Oct 31 14:14:12 +0000 2023,1719357105877180558,@touma218 @ernestprakasa Itu ada potongan gojek + jasa aplikasi.. kan mereka juga yg punya.. ini driver kena jebakan betmen,0,0,0,0,in,2765283818,1719327523996385599,KurniadiHerri,https://twitter.com/KurniadiHerri/status/1719357105877180558,neutral,0.9649955630302429
337,Tue Oct 31 14:13:09 +0000 2023,1719356841019519126,@ernestprakasa Klu kompak gojek mogok semua gimana ya,0,0,0,1,in,2251965840,1719327523996385599,setya_32116,https://twitter.com/setya_32116/status/1719356841019519126,neutral,0.9898103475570679
338,Tue Oct 31 14:10:58 +0000 2023,1719356292593234088,"imma gojek person, i swear, gojek have the best ui experience. Amd i also use gopay so yeah",0,0,0,0,en,950330204257316864,1719356292593234088,liminalagain,https://twitter.com/liminalagain/status/1719356292593234088,neutral,0.7250717878341675
339,Tue Oct 31 14:10:57 +0000 2023,1719356285442019584,"beli makan pake gojek di permasalahin, lu kira gw beli mcd setiap hari? gw beli geprek anjirrr 22 rb gratis ongkir",0,1,0,7,in,1105328845345849344,1719356285442019584,jenabwulan,https://twitter.com/jenabwulan/status/1719356285442019584,neutral,0.8171467781066895
340,Tue Oct 31 14:07:37 +0000 2023,1719355445981425705,"Serius deh gw penasaran sama nasib oom2 manager yg dulu pas awal gojek baru berdiri, rela resign dr jabatannya sbg managet di company dan fokus jadi driver gojek krn penghasilanny lebih gede dan santai. Gimana ya? Apa skg masih gojek? Apa nyesel resign?",0,1,0,0,in,1042686234596859904,1719355445981425705,c4cao,https://twitter.com/c4cao/status/1719355445981425705,positive,0.9974575638771057
341,Tue Oct 31 14:07:27 +0000 2023,1719355403837038649,"grab kalo ga maxim, tmg gaada gojek weh",0,0,0,0,in,1545746291656839168,1719355403837038649,10341s,https://twitter.com/10341s/status/1719355403837038649,negative,0.7139371633529663
342,Tue Oct 31 14:07:19 +0000 2023,1719355371691900970,@discountfess Di gojek/grab masa hbs mulu ishh,0,0,0,0,in,1390892142,1719293136017756629,withelysian,https://twitter.com/withelysian/status/1719355371691900970,neutral,0.9994799494743347
343,Tue Oct 31 14:06:14 +0000 2023,1719355098617569380,Grab for Food. Gojek for Bike. Bluebird for Car.  👍🏻,0,0,1,1,en,68396801,1719355098617569380,jodianjasmara,https://twitter.com/jodianjasmara/status/1719355098617569380,positive,0.9349045753479004
344,Tue Oct 31 14:05:48 +0000 2023,1719354992136692189,@nittttaaaaa Di gojek nya langsung nita,0,1,0,0,in,522165449,1719335665404690673,harriutamah,https://twitter.com/harriutamah/status/1719354992136692189,neutral,0.9986735582351685
345,Tue Oct 31 14:05:39 +0000 2023,1719354950990668146,"@cudble kl ada waktu luang, bandingin murahan mana kl buru2, gojek",0,0,0,0,in,708966042,1719337026800210429,reyaoreo,https://twitter.com/reyaoreo/status/1719354950990668146,negative,0.9962056875228882
346,Tue Oct 31 14:05:14 +0000 2023,1719354847710052724,"@gojekindonesia woi tanggapan gojek buat yang pemalakan viral itu gimana, diem dieman ae",1,2,1,1,in,1424780587542323201,1719265793731690553,masihsunat,https://twitter.com/masihsunat/status/1719354847710052724,neutral,0.9992561936378479
347,Tue Oct 31 14:04:42 +0000 2023,1719354713240694802,"@cudble both, tp lebih sering pake gojek krn grabku gabisa connect ovo?😠",0,0,0,0,in,1034223739536199680,1719337026800210429,physicarm,https://twitter.com/physicarm/status/1719354713240694802,neutral,0.9976885318756104
348,Tue Oct 31 14:04:24 +0000 2023,1719354638116491596,@cudble In gojek we trust... karna bisa go transit buat kereta &amp  gopay buat bayar tokped ez pz,0,0,0,0,in,1278007136,1719337026800210429,nugoharuto,https://twitter.com/nugoharuto/status/1719354638116491596,neutral,0.9897743463516235
349,Tue Oct 31 14:04:17 +0000 2023,1719354610241110410,@Agungdwps @ernestprakasa Setau gua minimum fare gojek 15k soalnya gua yang deket aja gaada 3km 15rb 😭😭 dan ya dipotong 25-30% gatau pastinya berapa. Kalo ada promo pun mereka tetep dapet dengan nilai yang sama,0,0,0,0,in,416408642,1719327523996385599,G_4_M,https://twitter.com/G_4_M/status/1719354610241110410,negative,0.98804771900177
350,Tue Oct 31 14:03:20 +0000 2023,1719354368116601019,"@cudble i rlly LOVE gojek - the app design, features, etc - but the price is still higher than grab 🥲 so i use grabbike hemat rn &lt 3",0,0,0,1,en,3257777233,1719337026800210429,andirayunitha,https://twitter.com/andirayunitha/status/1719354368116601019,neutral,0.9851428866386414
351,Tue Oct 31 14:02:57 +0000 2023,1719354273400750116,@cudble gojek person,0,0,0,0,in,1204038948806225920,1719337026800210429,pwettyiwirrr,https://twitter.com/pwettyiwirrr/status/1719354273400750116,neutral,0.9996681213378906
352,Tue Oct 31 14:02:41 +0000 2023,1719354204832280951,"@ernestprakasa Menurut gua justru orang orang lebih milih gojek ya karena murah itu koh, kalo harganya dimahalin sama aja kayak ojek pangkalan ga sih",0,1,0,0,in,416408642,1719327523996385599,G_4_M,https://twitter.com/G_4_M/status/1719354204832280951,negative,0.9997883439064026
353,Tue Oct 31 14:02:29 +0000 2023,1719354155113095341,@cudble Wkwkwk gojek,0,0,0,0,in,1260489827134341125,1719337026800210429,zyswift_,https://twitter.com/zyswift_/status/1719354155113095341,neutral,0.9997144341468811
354,Tue Oct 31 14:02:07 +0000 2023,1719354062855172474,@ayyzz___ Kamu naik gojek samperin dia,0,1,0,0,in,2595665874,1719336870432399864,MasracaP,https://twitter.com/MasracaP/status/1719354062855172474,neutral,0.9993834495544434
355,Tue Oct 31 14:01:41 +0000 2023,1719353954931552384,naek gojek dikira anak sma wksksks,0,0,0,0,in,1159612165,1719353954931552384,riska_nch,https://twitter.com/riska_nch/status/1719353954931552384,negative,0.9995711445808411
356,Tue Oct 31 13:59:36 +0000 2023,1719353431704604708,"@fullmoonfolks GA SETUJU JUJUR KECEWA KALO ADA FITUR INI. Kasian ngebayangin drivernya gmn kadang kan ada costumer yg kurang ajar ada yg engga, lagian jg ya gojek grab dll itu kan kadang suka kasih promo nah itu udah lebih dr cukup sih",0,0,0,0,in,1339913518812782592,1719234249298153737,w0rldfangs,https://twitter.com/w0rldfangs/status/1719353431704604708,negative,0.9993569254875183
357,Tue Oct 31 13:59:31 +0000 2023,1719353408862482778,"Kode Promo Gojek, GoRide, GoCar, GoSend, dan GoFood Hari Ini November 2023 https://t.co/xkHf2YPp2S",0,0,0,0,in,1646515022196260866,1719353408862482778,TrickyJava,https://twitter.com/TrickyJava/status/1719353408862482778,neutral,0.9994497895240784
358,Tue Oct 31 13:58:59 +0000 2023,1719353273873039614,@sxpphiregin tergantung turunnya di titik point punya grab atau gojek 😫,0,0,0,0,in,1294842435579699200,1719351570930999496,heliumhry_,https://twitter.com/heliumhry_/status/1719353273873039614,neutral,0.9996556043624878
359,Tue Oct 31 13:58:59 +0000 2023,1719353273638138205,@cudble gojek dan setia bgt dr jaman smp sampe skrgggg bejir dari tarif 9rb sekolah sampe skrg kuliah 35rb😭😭😭,0,0,0,0,in,1662319800,1719337026800210429,twilliewil,https://twitter.com/twilliewil/status/1719353273638138205,neutral,0.9767218828201294
360,Tue Oct 31 13:55:09 +0000 2023,1719352310693036488,"OPEN🤗 menerima jasa bikin CV ATS friendly, CV kreatif, cover letter, &amp  buat surat lamaran. CV tembus itv user HMS, Shopee, Tokped, Gojek, Grab, Warpin, Unilever, P&amp G, dll contoh porto, 2100+ testi cek IG: https://t.co/4uwzuTC1d0 WA: https://t.co/HhBSs80HK6 #jasacvats #jokitugas https://t.co/fP3OX1qCqr",0,0,0,0,in,1505861214790119426,1719352310693036488,jasa_cv_ats,https://twitter.com/jasa_cv_ats/status/1719352310693036488,neutral,0.9925859570503235
361,Tue Oct 31 13:52:58 +0000 2023,1719351761675428289,@kumparan Gojek mau pake tawar manawar??? Potongannya aja gede banget buat si abang ojolnya anjir. Yg bener aja luh,0,0,0,0,in,1342777455715569665,1719193860818293211,imyourhopech__,https://twitter.com/imyourhopech__/status/1719351761675428289,negative,0.9998304843902588
362,Tue Oct 31 13:52:22 +0000 2023,1719351610449727817,@DailyofIsa Kok abang gojek sih???,0,1,0,0,in,785476560153292801,1719344561191875058,Bengkkel,https://twitter.com/Bengkkel/status/1719351610449727817,neutral,0.9611218571662903
363,Tue Oct 31 13:49:51 +0000 2023,1719350975289528755,@kumparan Sebagai pelanggan setia gojek gue kecewa sih @gojekindonesia apa bedanya sama opang?? Biaya adminnya noh yang dinego.,1,1,0,1,in,174154165,1719193860818293211,karinaawu,https://twitter.com/karinaawu/status/1719350975289528755,negative,0.999860405921936
364,Tue Oct 31 13:49:44 +0000 2023,1719350945874849814,@cudble gojek person,0,0,0,0,in,1650178736,1719337026800210429,jaehyuchn,https://twitter.com/jaehyuchn/status/1719350945874849814,neutral,0.9996681213378906
365,Tue Oct 31 13:48:12 +0000 2023,1719350559940198827,@convomf sering sih kalau ditanya sama abang gojek atau otang yg extrovert tiba-tiba di jalan,0,0,0,0,in,189137148,1719262503698620786,bil_nam72,https://twitter.com/bil_nam72/status/1719350559940198827,neutral,0.999594509601593
366,Tue Oct 31 13:47:00 +0000 2023,1719350259166679356,Tiap mudik pasti kek kerasukan setan toped atau gojek 🥲,0,0,0,0,in,186877332,1719350259166679356,heylalit,https://twitter.com/heylalit/status/1719350259166679356,negative,0.9997188448905945
367,Tue Oct 31 13:46:43 +0000 2023,1719350188085756271,@TimPantauu @blckcappuccino ga masang gojek👍,0,0,0,0,in,1472782445820841988,1719343834000482736,brokenwhiskeey,https://twitter.com/brokenwhiskeey/status/1719350188085756271,neutral,0.9988110065460205
368,Tue Oct 31 13:44:19 +0000 2023,1719349584890319317,@cudble gojek,0,0,0,0,in,1514585859936321536,1719337026800210429,berrbohong,https://twitter.com/berrbohong/status/1719349584890319317,neutral,0.9992051720619202
369,Tue Oct 31 13:43:52 +0000 2023,1719349472281710978,Nangis kecil perkara potong gusi 🤣 dikit bgt yg dipotong tp lumayan jg linunya selama di gojek 🤣😭,0,0,0,0,in,77654840,1719349472281710978,tisasasaa,https://twitter.com/tisasasaa/status/1719349472281710978,negative,0.9998435974121094
370,Tue Oct 31 13:42:33 +0000 2023,1719349138343817386,Gestun gojek paylater pake qris masih bisa gak ? #zonauang,10,61,0,5,in,1058641086208327680,1719349138343817386,crazyrichamin,https://twitter.com/crazyrichamin/status/1719349138343817386,neutral,0.9901490211486816
371,Tue Oct 31 13:42:32 +0000 2023,1719349137421082723,"@cudble Gojek, soalny dlu pernah akunnya dibekukan sm grab lupa grgr apa wkwkwkwk kayanya grgr keseringan login logout",0,0,0,1,in,951084350069620736,1719337026800210429,convokiiler,https://twitter.com/convokiiler/status/1719349137421082723,neutral,0.9997009038925171
372,Tue Oct 31 13:42:29 +0000 2023,1719349122870980676,bayar ongkos gojek gue pokoknya mah. @Chaeyeoz,0,0,0,0,in,1255026956963164161,1719349122870980676,karfomi,https://twitter.com/karfomi/status/1719349122870980676,neutral,0.6132897734642029
373,Tue Oct 31 13:41:55 +0000 2023,1719348978196889866,kdg bersyukur rmh w agk jauh jdi klo gojek bs menikmati angin dan jakarta pas malam ditengah keletihan ini seiring mendengarkan playlist galaw,0,1,0,1,in,1644359983361060864,1719348978196889866,nsyywaa,https://twitter.com/nsyywaa/status/1719348978196889866,positive,0.999544084072113
374,Tue Oct 31 13:41:38 +0000 2023,1719348907736727563,"Titip makan sm ortu tuh konsepnya pingsan dulu baru nyampe tuh makanan trus ntar playing victim “kamu udah titip masih aja komen, kenapa gamau gojek aja deh”   Baikkk🙂🙏🏻",0,1,0,0,in,1127256247,1719348907736727563,meyvella,https://twitter.com/meyvella/status/1719348907736727563,negative,0.9997887015342712
375,Tue Oct 31 13:40:50 +0000 2023,1719348709597544947,"mas mbak, info kos bebas dibawah 500 dong cuma mau buat transit kelas aja, gaenak tiap hari numpang di kos temen trus kalo gojek dibawa-bawa  kayak yowes rasah numpang neh nyang kos ku"" umsfess-""",0,6,0,6,in,719254478,1719348709597544947,MahasiswaUMS,https://twitter.com/MahasiswaUMS/status/1719348709597544947,negative,0.9996719360351562
376,Tue Oct 31 13:40:17 +0000 2023,1719348568077881613,im a 100% gojek person!! love gojek sm,0,1,0,0,ht,1268348251914170368,1719348568077881613,txtdariyya,https://twitter.com/txtdariyya/status/1719348568077881613,neutral,0.9993815422058105
377,Tue Oct 31 13:39:52 +0000 2023,1719348464566566941,@harriutamah Ini aplikasinya di gojek atau terpisah mas?,0,1,0,0,in,1263705361,1719335665404690673,nittttaaaaa,https://twitter.com/nittttaaaaa/status/1719348464566566941,neutral,0.9996957778930664
378,Tue Oct 31 13:39:40 +0000 2023,1719348414075523099,@iam_rayi Sini aku pesenin gojek biar cepet,0,1,0,0,in,1596394914765381632,1719335922649682312,itsMeZwan,https://twitter.com/itsMeZwan/status/1719348414075523099,neutral,0.993593156337738
379,Tue Oct 31 13:39:24 +0000 2023,1719348346748629055,"@kumparan ga ga gaada, kesian anjer, gojek ae udah murah mau ditawar kek gmn lg gilak",0,0,0,0,in,457317613,1719193860818293211,indhprmts,https://twitter.com/indhprmts/status/1719348346748629055,negative,0.9986546039581299
380,Tue Oct 31 13:39:16 +0000 2023,1719348315060662325,@ernestprakasa Terasa mahal karena absennya peran pemerintah soal masalah transportasi..  Kl naik sekali2 memang terlihat murah.. bayangin mereka yg harus ngantor transit2 kereta dan tiap hari harus nge gojek krn trayek angkot gak lewat / sangat jauh dr tmpt kerja..  Pemda harusnya KERJA! 👎,0,0,0,0,in,122934031,1719327523996385599,JustDonzh,https://twitter.com/JustDonzh/status/1719348315060662325,negative,0.999783456325531
381,Tue Oct 31 13:39:10 +0000 2023,1719348289378848814,@urvshaa Pake gojek aja kan praktis,0,0,0,0,in,1668917557347352576,1719290706844664261,ORANGBIASA72526,https://twitter.com/ORANGBIASA72526/status/1719348289378848814,neutral,0.9996466636657715
382,Tue Oct 31 13:39:10 +0000 2023,1719348287969644796,@faiafh bsd :( trus sold mulu di gojek,0,0,0,0,in,771389015362670592,1719193695420051853,kochengloding,https://twitter.com/kochengloding/status/1719348287969644796,neutral,0.9996728897094727
383,Tue Oct 31 13:39:07 +0000 2023,1719348275466367202,Wkwwwkk gojek awalnya kan awalnya mau bikin fix rate biar gak perlu nego sama ojek pangkalan. Terus ngapain w mesti nego lagi. Apa gak better pake ojek pangkalan aja wkwkwk 😂😂😂😂,0,0,0,0,in,1428356631390158869,1719348275466367202,Astra_Zaneca,https://twitter.com/Astra_Zaneca/status/1719348275466367202,negative,0.9997743964195251
384,Tue Oct 31 13:38:45 +0000 2023,1719348184252907764,@Bengkkel keyen kk sefelti Abang gojek,0,1,0,0,in,943862864606986241,1719344561191875058,DailyofIsa,https://twitter.com/DailyofIsa/status/1719348184252907764,neutral,0.9997041821479797
385,Tue Oct 31 13:38:38 +0000 2023,1719348153605038171,gojek person https://t.co/J4w1GyWQ0n,9,10,33,185,in,1582376551093395457,1719348153605038171,dooqnuts,https://twitter.com/dooqnuts/status/1719348153605038171,neutral,0.9996782541275024
386,Tue Oct 31 13:38:26 +0000 2023,1719348102300373264,ojek = gojek food = grab,0,0,0,0,in,1311595637348024321,1719348102300373264,caelusea,https://twitter.com/caelusea/status/1719348102300373264,neutral,0.9996556043624878
387,Tue Oct 31 13:37:25 +0000 2023,1719347845806088478,Gojek,0,0,0,0,in,1569451815229620225,1719347845806088478,skycrushed,https://twitter.com/skycrushed/status/1719347845806088478,positive,0.9977419376373291
